restaurant_name,email,phone,cuisine_type,address,google_rating,review_count,website,facebook,instagram,first_name,city
Cafe Maspero,camille.collins@creolecuisine.com,(504) 523-6250,Restaurant,"601 Decatur St, New Orleans, LA 70130",4.1,3170.0,https://cafemaspero.com/,,,Owner,New Orleans
Killer PoBoys,killerpoboys@gmail.com,(504) 439-7445,Po’ boys restaurant,"219 Dauphine St, New Orleans, LA 70112",4.4,2524.0,http://www.killerpoboys.com/,https://www.facebook.com/pages/Killer-Poboys/354081487937620?ref=hl,,Owner,New Orleans
Houston's,guestservices@hillstone.com,(504) 524-1578,American restaurant,"1755 St Charles Ave, New Orleans, LA 70130",4.4,2484.0,https://www.houstons.com/locations/neworleans/#,https://www.facebook.com/HoustonsStCharles/,https://www.instagram.com/houstonsrestaurants/,Owner,New Orleans
Le Bayou Restaurant & Oyster Bar,camille.collins@creolecuisine.com,(504) 529-4256,Restaurant,"503 Bourbon St, New Orleans, LA 70130",4.1,3079.0,https://lebayourestaurant.com/,,,Owner,New Orleans
Juan's Flying Burrito - CBD,juan@juansflyingburrito.com,(504) 529-5825,Mexican restaurant,"515 Baronne St, New Orleans, LA 70113",4.4,2416.0,http://juansflyingburrito.com/,https://www.facebook.com/104064552236799,https://www.instagram.com/juansflyingburritopcola,Owner,New Orleans
Meril,trey.pierce@emerilsrestaurants.com,(504) 526-3745,Restaurant,"424 Girod St, New Orleans, LA 70130",4.4,2375.0,http://emerilsrestaurants.com/meril,,,Owner,New Orleans
Ernst Cafe,camille.collins@creolecuisine.com,(504) 525-8544,American restaurant,"600 S Peters St, New Orleans, LA 70130",4.3,2570.0,https://ernstcafe.com/,,,Owner,New Orleans
Galatoire's,lanzalone@galatoires.com,(504) 525-2021,French restaurant,"209 Bourbon St, New Orleans, LA 70130",4.2,2764.0,http://www.galatoires.com/,https://www.facebook.com/galatoires/,https://www.instagram.com/galatoiresnola/,Owner,New Orleans
Blue Bayou Restaurant & Oyster Bar,lennykm@gmail.com,(504) 291-3788,Restaurant,"717 Canal St, New Orleans, LA 70130",4.4,2209.0,http://bluebayourestaurantnola.com/,https://www.facebook.com/274775222394004,https://www.instagram.com/bluebayourestaurantnola,Owner,New Orleans
The Velvet Cactus,aimees@thevelvetcactus.com,(504) 301-2083,Mexican restaurant,"6300 Argonne Blvd, New Orleans, LA 70124",4.3,2367.0,http://www.thevelvetcactus.com/,https://www.facebook.com/thevelevtcactus/,https://www.instagram.com/thevelvetcactus/,Owner,New Orleans
Curio Bistro,camille.collins@creolecuisine.com,(504) 717-4198,Restaurant,"301 Royal St, New Orleans, LA 70130",4.3,2318.0,https://curionola.com/,,,Owner,New Orleans
Felipe's Mexican Taqueria,operations@felipestaqueria.com,(504) 408-2626,Mexican restaurant,"411-1 N Carrollton Ave, New Orleans, LA 70119",4.4,2052.0,https://www.felipestaqueria.com/locations/louisiana/mid-city-new-orleans/,https://www.facebook.com/Felipesnola/,https://www.instagram.com/felipestaqueria,Owner,New Orleans
Superior Grill,info@superiorseafoodnola.com,(504) 899-4200,Mexican restaurant,"3636 St Charles Ave, New Orleans, LA 70115",4.2,2446.0,https://neworleans.superiorgrill.com/,http://www.facebook.com/pages/Superior-Grill-New-Orleans/149097285146162,https://www.instagram.com/superiorgrillneworleans,Owner,New Orleans
Johnny Sánchez,info@johnnysancheznola.com,(504) 304-6615,Mexican restaurant,"930 Poydras St Suite 101, New Orleans, LA 70112",4.3,2164.0,http://www.johnnysancheznola.com/,https://www.facebook.com/johnnysancheznola/?rf=433939020125680,http://instagram.com/johnnysancheznola,Owner,New Orleans
Landry's Seafood House,rblanchette@landrysseafood.com,(504) 581-9825,Seafood restaurant,"620 Decatur St Unit 1A, New Orleans, LA 70130",4.1,2535.0,https://www.landrysseafood.com/location/landrys-seafood-new-orleans-french-quarter/,https://www.facebook.com/LandrysSeafoodHouse/,https://www.instagram.com/landrysseafoodhouse/,Owner,New Orleans
New Orleans Hamburger & Seafood Co,info@nohsc.com,(504) 247-9753,American restaurant,"4141 St Charles Ave, New Orleans, LA 70115",4.3,2128.0,http://www.nohsc.com/,http://www.facebook.com/NewOrleansHamburger,https://www.instagram.com/noburgerandseafood/,Owner,New Orleans
Mahony's Po-boys,catering@mahonyspoboys.com,(504) 766-6697,Restaurant,"3454 Magazine St, New Orleans, LA 70115",4.4,1882.0,http://www.mahonyspoboys.com/,https://www.facebook.com/mahonyspoboys/,https://www.instagram.com/mahonyspoboys/,Owner,New Orleans
"Mr. Ed's Seafood & Oyster House, St Charles",mredsgroup@gmail.com,(504) 267-0169,Seafood restaurant,"1327 St Charles Ave, New Orleans, LA 70130",4.3,2081.0,http://mredsrestaurants.com/oyster-bar,https://www.facebook.com/MrEdsRestaurantGroup/,https://www.instagram.com/mredsrestaurantgroup/,Owner,New Orleans
Juan's Flying Burrito - Mid-City,juan@juansflyingburrito.com,(504) 486-9950,Mexican restaurant,"4724 S Carrollton Ave, New Orleans, LA 70119",4.3,2052.0,http://www.juansflyingburrito.com/,https://www.facebook.com/104064552236799,https://www.instagram.com/juansflyingburritopcola,Owner,New Orleans
New Orleans Vampire Cafe,nolavampirecafe@gmail.com,(504) 581-0801,Restaurant,"801 Royal St, New Orleans, LA 70116",4.2,2251.0,https://nolavampirecafe.com/,https://www.facebook.com/107782134468162,https://www.instagram.com/nolavampirecafe,Owner,New Orleans
Kingfish Kitchen & Cocktails,camille.collins@creolecuisine.com,(504) 598-5005,Restaurant,"337 Chartres St, New Orleans, LA 70130",4.3,2040.0,https://kingfishneworleans.com/,,,Owner,New Orleans
Buffa's Bar & Restaurant,music@buffasbar.com,(504) 949-0038,Hamburger restaurant,"1001 Esplanade Ave, New Orleans, LA 70116",4.3,2037.0,https://www.buffasbar.com/,https://www.facebook.com/search/top/?q=buffa%27s%20bar%20%26%20restaurant,https://www.instagram.com/buffasbar_nola/,Owner,New Orleans
Desire Oyster Bar,jazzplayhouse@sonesta.com,(504) 553-2281,Seafood restaurant,"300 Bourbon St, New Orleans, LA 70130",4.3,1989.0,http://www.sonesta.com/DesireOysterBar,https://www.facebook.com/SonestaHotels/,https://www.instagram.com/sonestahotels,Owner,New Orleans
New Orleans Hamburger & Seafood Co.,info@nohsc.com,(504) 734-1122,Hamburger restaurant,"1005 S Clearview Pkwy, New Orleans, LA 70121",4.2,2175.0,http://www.nohsc.com/,http://www.facebook.com/NewOrleansHamburger,https://www.instagram.com/noburgerandseafood/,Owner,New Orleans
Tujague's,info@tujagues.com,(504) 525-8676,Cajun restaurant,"429 Decatur St, New Orleans, LA 70130",4.3,1937.0,http://www.tujaguesrestaurant.com/,https://www.facebook.com/Tujagues?fref=ts,https://instagram.com/tujagues_restaurant/,Owner,New Orleans
The Company Burger,info@thecompanyburger.com,(504) 267-0320,Hamburger restaurant,"4600 Freret St, New Orleans, LA 70115",4.4,1703.0,http://www.thecompanyburger.com/,https://www.facebook.com/THE.COMPANY.BURGER,https://www.instagram.com/companyburger/,Owner,New Orleans
Cajun Seafood,downtown@cajunseafoodnola.com,(504) 821-4722,Seafood restaurant,"2730 S Broad Ave, New Orleans, LA 70125",4.4,1702.0,http://cajunseafoodnola.com/main/inside.php?page=locations,,,Owner,New Orleans
Lula Restaurant Distillery,info@lulanola.com,+1 504-267-7624,Restaurant,"1532 St Charles Ave, New Orleans, LA 70130, United States",4.4,1693.0,https://www.lulanola.com/,http://www.facebook.com/lularestaurantdistillery,https://www.instagram.com/lularestaurantdistillery,Owner,New Orleans
Cafe Amelie,info@cafeamelie.com,(504) 412-8065,Restaurant,"900 Royal St, New Orleans, LA 70116",4.4,1683.0,http://www.cafeamelie.com/,https://www.facebook.com/CafeAmelieNOLA/,https://www.instagram.com/cafeamelie/,Owner,New Orleans
Frankie & Johnny's,info@frankieandjohnnys.net,(504) 243-1234,Seafood restaurant,"321 Arabella St New, New Orleans, LA 70115",4.4,1676.0,https://www.frankieandjohnnys.com/,,http://instagram.com/squarespace,Owner,New Orleans
Fiery Crab Seafood Restaurant And Bar,management@fierycrab.com,(504) 766-0089,Seafood restaurant,"925 Common St, New Orleans, LA 70112",4.2,2028.0,http://www.fierycrab.com/,https://www.facebook.com/fierycrabfoodtruck,https://www.instagram.com/thefierycrab,Owner,New Orleans
Broussard's Restaurant & Courtyard,smudawa@broussards.com,(504) 581-3866,Restaurant,"819 Conti St, New Orleans, LA 70112",4.3,1804.0,https://broussards.com/,,,Owner,New Orleans
Arnaud's New Orleans,cpavlick@deveney.com,(504) 523-5433,Fine dining restaurant,"813 Bienville St, New Orleans, LA 70112",4.4,1581.0,http://www.arnaudsrestaurant.com/,https://www.facebook.com/arnauds.restaurant/,https://www.instagram.com/arnaudsnola/,Owner,New Orleans
Magazine Pizza,eat@magazinepizza.com,(504) 568-0211,Pizza restaurant,"1068 Magazine St, New Orleans, LA 70130",4.3,1722.0,http://magazinepizzanola.com/,https://www.facebook.com/181017361970627,https://www.instagram.com/magazinepizza,Owner,New Orleans
Pascal's Manale by Dickie Brennan & Co.,carmenpro23@gmail.com,(504) 895-4877,Italian restaurant,"1838 Napoleon Ave, New Orleans, LA 70115",4.4,1516.0,https://www.pascalsmanalerestaurant.com/,https://www.facebook.com/PascalsManaleRestaurant,https://www.instagram.com/pascals.manale/,Owner,New Orleans
Evangeline,evangeline@evangelineneworleans.com,+1 504-373-4852,Cajun restaurant,"329 Decatur St, New Orleans, LA 70130, United States",4.4,1457.0,http://evangelineneworleans.com/,,,Owner,New Orleans
Crescent City Pizza Works,camille.collins@creolecuisine.com,(504) 586-2070,Pizza restaurant,"407 Bourbon St, New Orleans, LA 70130",4.2,1836.0,https://crescentcitypizza.com/,,,Owner,New Orleans
Vieux Carre Pizza,ash@vieuxcarrepizza.com,+1 504-529-1999,Pizza restaurant,"733 St Louis St, New Orleans, LA 70130, United States",4.4,1428.0,http://www.vieuxcarrepizza.com/,,https://www.instagram.com/vieuxcarrepizza,Owner,New Orleans
Marigny Brasserie,info@marignybrasserie.com,(504) 945-4472,American restaurant,"640 Frenchmen St, New Orleans, LA 70116",4.3,1558.0,http://marignybrasserie.com/,https://www.facebook.com/250300488165038,https://www.instagram.com/marigny.brasserie,Owner,New Orleans
Seaworthy,info@seaworthynola.com,(504) 930-3071,Oyster bar restaurant,"630 Carondelet St, New Orleans, LA 70130",4.4,1347.0,http://seaworthynola.com/,,https://www.instagram.com/seaworthyneworleans/,Owner,New Orleans
MOPHO,mcardwell@mophonola.com,(504) 482-6845,Asian fusion restaurant,"514 City Park Ave, New Orleans, LA 70119",4.3,1502.0,http://www.mophonola.com/,https://www.facebook.com/mophomidcity,http://instagram.com/mophonola,Owner,New Orleans
Hooks Seafood & Poboys (South Claiborne),order@pizzaloko.com,(504) 515-3333,Southern restaurant (US),"2000 S Claiborne Ave, New Orleans, LA 70125",4.9,292.0,https://order.toasttab.com/online/hooks-seafood-poboys-claiborne-2000-s-claiborne-ave,https://www.facebook.com/AsianPearlKC/,https://www.instagram.com/napaonprovidence,Owner,New Orleans
Grand Isle Restaurant,info@grandislerestaurant.com,(504) 520-8530,Seafood restaurant,"575 Convention Center Blvd, New Orleans, LA 70130",4.3,1467.0,http://grandislerestaurant.com/,https://www.facebook.com/grandislerestaurant/,https://instagram.com/grandislerestaurant,Owner,New Orleans
Gospel Coffee and Boozy Treats,info@gospelcoffeenola.com,(504) 324-3073,Restaurant,"501 Tchoupitoulas St, New Orleans, LA 70130",4.8,438.0,https://gospelcoffeenola.com/,,https://www.instagram.com/gospelcoffeenola/,Owner,New Orleans
Jack Dempsey's Restaurant,jackdempseysrestaurant@gmail.com,(504) 943-9914,Seafood restaurant,"738 Poland Ave, New Orleans, LA 70117",4.4,1237.0,http://jackdempseys.net/,https://www.facebook.com/jackdempseysnola,https://www.instagram.com/jack_dempseys_nola/,Owner,New Orleans
Flour Moon Bagels,breanne@flourmoonbagels.com,(504) 354-1617,Breakfast restaurant,"457 N Dorgenois St, New Orleans, LA 70119",4.8,433.0,http://www.flourmoonbagels.com/,,https://www.instagram.com/flourmoonbagels,Owner,New Orleans
Pulcinella!,info@dirtydimeproductions.com,(504) 221-1560,Southern Italian restaurant,"1300 St Bernard Ave First Floor, New Orleans, LA 70116",4.9,226.0,http://mypulcinella.com/,,http://instagram.com/originalnitecap,Owner,New Orleans
Shake Shack Canal Place,quandadublin@shakeshack.com,(504) 677-8001,Hamburger restaurant,"333 Canal St Space 1.21B, New Orleans, LA 70130",4.3,1415.0,https://www.shakeshack.com/location/canal-place-la?utm_source=google&utm_medium=listing,https://www.facebook.com/shakeshack,https://www.instagram.com/shakeshack,Owner,New Orleans
Tsunami Sushi New Orleans,tsunaminola@gmail.com,(504) 608-3474,Sushi restaurant,"Pan American - 601 Poydras Street Ste B St. Charles & Poydras (enter on, St Charles Ave, New Orleans, LA 70130",4.4,1215.0,https://neworleans.servingsushi.com/,https://www.facebook.com/934256233322192,https://www.instagram.com/tsunamineworleans/,Owner,New Orleans
Cornet,sharon@bourbonstreetbalconyrentals.com,(504) 523-1485,Restaurant,"700 Bourbon St, New Orleans, LA 70116",4.0,2014.0,https://cornetnola.co/,https://www.facebook.com/CornetNola/,https://www.instagram.com/cornetnola/,Owner,New Orleans
Bistro Daisy,info@bistrodaisy.com,(504) 899-6987,New American restaurant,"5831 Magazine St, New Orleans, LA 70115",4.9,197.0,http://www.bistrodaisy.com/,,,Owner,New Orleans
Moshiko™ | Falafel & Shawarma,contact@mymenuweb.com,,Falafel restaurant,"3200 St Claude Ave Ste A, New Orleans, LA 70117",4.9,191.0,https://mymenuweb.com/us/restaurants/1370451/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,,,Owner,New Orleans
HONEY'S,honeysneworleans@gmail.com,,Restaurant,"2400 St Claude Ave, New Orleans, LA 70117",4.9,181.0,https://honeysneworleans.com/,,https://www.instagram.com/honeys_neworleans/,Owner,New Orleans
Cochon King BBQ,agustinamingote@gmail.com,(504) 259-0828,Barbecue restaurant,"5321 Franklin Ave, New Orleans, LA 70122",4.8,374.0,http://www.cochonking.com/,https://www.facebook.com/cochonking,https://www.instagram.com/cochonkingbbq/,Owner,New Orleans
East Harbor,joybowlwestspringfield@gmail.com,(504) 264-7347,Seafood restaurant,"5226 Elysian Fields Ave, New Orleans, LA 70122",4.9,157.0,https://order.mealkeyway.com/customer/release/index?mid=7134337335794f754443696f633150304466524949673d3d#/main,,,Owner,New Orleans
Raising Cane's Chicken Fingers,aelliott@raisingcanes.com,(504) 561-8672,Fast food restaurant,"1406 St Charles Ave, New Orleans, LA 70130",4.4,1155.0,https://www.raisingcanes.com/locations,,,Owner,New Orleans
Slim Goodies Diner,slimgoodiesdiner@gmail.com,(504) 891-3447,Breakfast restaurant,"3322 Magazine St, New Orleans, LA 70115",4.3,1350.0,https://slimgoodiesdiner.com/?utm_source=google,,,Owner,New Orleans
True Food Kitchen,amy@truefoodkitchen.com,(504) 558-3900,Health food restaurant,"801 St Charles Ave, New Orleans, LA 70130",4.3,1345.0,https://www.truefoodkitchen.com/locations/neworleans/,https://www.facebook.com/TrueFoodKitchen/,https://www.instagram.com/livetruefood/,Owner,New Orleans
Plates Restaurant & Bar,info@platesnola.com,(504) 582-9020,Restaurant,"1051 Annunciation St, New Orleans, LA 70130",4.8,335.0,https://www.platesnola.com/,,http://instagram.com/plates.nola,Owner,New Orleans
Felix's Restaurant & Oyster Bar,nadinehoover@felixs.com,(504) 304-4125,Cajun restaurant,"7400 Lakeshore Dr, New Orleans, LA 70124",4.1,1733.0,https://felixs.com/,https://www.facebook.com/felixsoysterbar,https://www.instagram.com/felixsoysterbar/,Owner,New Orleans
Fives,hello@fives.bar,,Oyster bar restaurant,"529 St Ann St., New Orleans, LA 70116",4.8,315.0,http://fives.bar/,,https://www.instagram.com/fives.bar/,Owner,New Orleans
Raising Cane's Chicken Fingers,aelliott@raisingcanes.com,(504) 895-2506,Fast food restaurant,"2918 S Claiborne Ave, New Orleans, LA 70125",4.4,1115.0,https://www.raisingcanes.com/,,,Owner,New Orleans
Briquette,anna@crazylobster.nocoxmail.com,(504) 547-6330,Seafood restaurant,"701 S Peters St, New Orleans, LA 70130",4.3,1309.0,http://www.briquette-nola.com/,https://www.facebook.com/briquetteneworleans/,https://www.instagram.com/briquetteno/,Owner,New Orleans
Adolfo's Restaurant,kim@aperezcompany.com,(504) 948-3800,Italian restaurant,"611 Frenchmen St, New Orleans, LA 70117",4.4,1108.0,https://www.adolfosneworleans.com/,,,Owner,New Orleans
Yinzer’s Amazing Cheesesteaks,yinzercheesesteakpopup@gmail.com,+1 412-860-6801,Restaurant,"1514 Delachaise St, New Orleans, LA 70115, United States",4.8,300.0,http://www.yinzersamazingcheesesteaks.com/,,,Owner,New Orleans
Café Reconcile,klitchfield@cafereconcile.org,+1 504-568-1157,Southern restaurant (US),"1631 Oretha Castle Haley Blvd, New Orleans, LA 70113, United States",4.7,479.0,http://www.cafereconcile.org/,https://www.facebook.com/cafereconcile/,https://www.instagram.com/cafereconcile,Owner,New Orleans
Cherry Coffee Roasters,info@cherrycoffeeroasters.com,(504) 875-3699,Espresso bar,"4877 Laurel St, New Orleans, LA 70115",4.7,476.0,http://www.cherrycoffeeroasters.com/,,,Owner,New Orleans
